change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name
0.894991922,1.592,0.69473867,36061024301,Washington Heights South
0.824427481,1.357,0.823594354,36061024302,Central Harlem North-Polo Grounds
0.78130217,1.626,0.749548843,36061024500,Washington Heights South
0.833075734,0.649,0.484980589,36061024700,Washington Heights South
0.917004049,2.603,1.458,36061024900,Washington Heights South
0.705061082,1.787,0.925860218,36061025100,Washington Heights South
0.850722311,2.254,0.754991243,36061025300,Washington Heights South
0.993252362,0.443,0.297656803,36061025500,Washington Heights South
2.007407407,2.885,3.195309278,36061025700,Central Harlem South
1.088180113,11.223,2.637104926,36061025900,Central Harlem North-Polo Grounds
0.877622378,1.445,0.549232336,36061026100,Washington Heights South
0.799709724,1.34,-0.105729216,36061026300,Washington Heights South
0.884779516,0.89,1.080228593,36061026500,Washington Heights South
0.838427948,1.302,1.056262355,36061026700,Washington Heights North
0.918228279,1.425,0.528563606,36061026900,Washington Heights North
0.989552239,0.858,0.525961035,36061027100,Washington Heights North
0.972087379,0.444,0.548736593,36061027300,Washington Heights North
0.967058824,0.071,0.86337164,36061027500,Washington Heights North
0.686614173,0.98,0.158164129,36061027700,Washington Heights North
1.038402458,0.265,0.605953225,36061027900,Washington Heights North
1.167082294,0.25,1.804367439,36061028100,Washington Heights North
0.797169811,1.133,0.688040003,36061028300,Washington Heights North
0.850420168,1.512,0.602548656,36061028500,Washington Heights North
0.978448276,0.651,0.742782152,36061028700,Washington Heights North
0.845140033,0.753,0.511720478,36061029100,Marble Hill-Inwood
0.938511327,0.814,0.66125301,36061029300,Marble Hill-Inwood
0.915848527,0.363,0.821874772,36061029500,Marble Hill-Inwood
0.437636761,0.723,0.04952593,36061029900,Marble Hill-Inwood
0.919354839,0.296,0.332281638,36061030300,Marble Hill-Inwood
0.903722721,0.181,0.669631817,36061030700,Marble Hill-Inwood
0.693602694,0.655,0.248634087,36061030900,Marble Hill-Inwood
0.529746508,0.132,0.837824255,36061031703,Battery Park City-Lower Manhattan
0.514743921,0.171,0.580653985,36061031704,Battery Park City-Lower Manhattan
1.699547511,0.58,0.565754039,36081000100,Hunters Point-Sunnyside-West Maspeth
1.066666667,-0.283,0.829510416,36081000200,Woodhaven
0.782716049,0.162,0.089721583,36081000400,Woodhaven
0.750307503,0.442,0.645377778,36081000600,Woodhaven
1.405095541,0.895,2.276509726,36081000700,Hunters Point-Sunnyside-West Maspeth
0.764845606,0.611,0.362929212,36081000800,Woodhaven
0.817307692,0.396,0.423091961,36081001000,Woodhaven
0.927248677,-0.116,0.3363,36081001200,Woodhaven
1.016908213,0.048,0.186128868,36081001400,Woodhaven
0.859437751,0.964,0.206117586,36081001600,Woodhaven
0.652281134,0.497,0.205834481,36081001800,Woodhaven
3.384126984,1.322,2.672665993,36081001900,Hunters Point-Sunnyside-West Maspeth
1.022756005,1.14,0.276104178,36081002000,Woodhaven
0.782781457,-0.056,0.359634783,36081002200,Woodhaven
0.844760673,-0.142,0.234796722,36081002400,Richmond Hill
0.298850575,-0.22,0.308037979,36081002500,Queensbridge-Ravenswood-Long Island City
0.551315789,0.562,0.688826171,36081002600,Richmond Hill
0.751642576,0.358,0.566471744,36081002800,Richmond Hill
0.667865707,0.556,-0.224546435,36081003000,Woodhaven
1.001369863,0.478,0.623511689,36081003100,Queensbridge-Ravenswood-Long Island City
0.882860666,0.49,0.328067806,36081003200,Woodhaven
1.38317757,0.986,0.508110254,36081003300,Queensbridge-Ravenswood-Long Island City
0.875159236,0.802,0.870901689,36081003400,Woodhaven
0.554641598,3.522,0.613493105,36081003600,Woodhaven
0.763852243,0.724,0.387058742,36081003800,Woodhaven
0.912128713,2.594,0.138575742,36081003900,Queensbridge-Ravenswood-Long Island City
0.836734694,2.248,0.328535756,36081004001,Woodhaven
0.844295302,1.197,1.034358757,36081004002,Ozone Park
0.860742706,0.804,0.380211139,36081004200,Woodhaven
1.079584775,3.819,0.56465,36081004300,Queensbridge-Ravenswood-Long Island City
0.502358491,0.954,0.313643815,36081004401,Ozone Park
1.826923077,0.46,0.525287955,36081004500,Astoria
0.45106383,0.758,0.069989792,36081004700,Astoria
0.847347995,0.699,0.090725635,36081005100,Queensbridge-Ravenswood-Long Island City
0.700356718,0.919,0.806913948,36081005200,Woodhaven
0.807881773,1.058,0.968574932,36081005300,Astoria
1.140602582,1.243,0.333666138,36081005400,Ozone Park
0.687032419,2.087,0.75745,36081005500,Queensbridge-Ravenswood-Long Island City
0.995983936,0.873,0.182516167,36081005700,Astoria
0.598591549,1.119,0.434366414,36081005800,Ozone Park
1.197704082,0.725,0.561107938,36081005900,Astoria
1.031969309,0.635,0.713042762,36081006100,Astoria
0.370152761,0.473,0.454264689,36081006201,Lindenwood-Howard Beach
0.745283019,0.162,0.060567847,36081006202,Lindenwood-Howard Beach
0.828850856,1.014,0.759665593,36081006300,Astoria
1.007772021,1.183,0.471972594,36081006501,Astoria
1.098445596,0.837,0.461155823,36081006502,Astoria
1.041343669,0.904,0.575433155,36081006900,Old Astoria
1.049822064,1.296,1.165686505,36081007100,Old Astoria
1.076448829,0.441,0.011642671,36081007300,Old Astoria
1.227467811,0.843,2.118046168,36081007500,Astoria
1.456410256,1.686,0.854777398,36081007700,Astoria
1.057142857,0.884,0.28645004,36081007900,Old Astoria
0.951923077,1.242,1.519595276,36081008100,Old Astoria
0.748370274,1.034,0.253005639,36081008300,Old Astoria
0.873837981,1.822,0.089398935,36081008500,Queensbridge-Ravenswood-Long Island City
0.739354839,0.827,0.520194352,36081008600,Ozone Park
0.865384615,1.905,0.605686554,36081008700,Old Astoria
0.851315789,0.911,0.68675783,36081008800,Ozone Park
1.209331652,0.187,0.252321843,36081009100,Old Astoria
0.878378378,1.111,0.23761221,36081009400,South Ozone Park
1.056939502,1.13,0.864460996,36081009500,Steinway
0.93637455,1.182,1.295365079,36081009600,South Ozone Park
1.047897196,0.825,0.593146608,36081009700,Steinway
0.716232962,0.293,-0.026699134,36081009800,South Ozone Park
0.694587629,0.773,-0.102726285,36081010000,South Ozone Park
0.835472579,0.506,0.051115134,36081010100,Steinway
0.85924933,0.226,0.178343949,36081010200,South Ozone Park
0.956117021,0.822,0.459881222,36081010300,Steinway
0.759408602,0.268,0.756484373,36081010400,South Ozone Park
1.008185539,0.904,0.888191769,36081010500,Steinway
0.594202899,1.128,0.319781812,36081010600,South Ozone Park
0.753488372,0.168,-0.026030369,36081010800,Richmond Hill
0.703571429,0.546,0.263069677,36081011000,Richmond Hill
0.978384528,0.978,0.771713122,36081011100,Steinway
0.624516129,0.673,0.05476087,36081011200,Richmond Hill
1.012195122,0.633,0.593170732,36081011300,Steinway
0.670731707,-0.48,0.350158389,36081011400,Richmond Hill
0.936010038,1.224,1.824528302,36081011500,Steinway
0.518728717,2.859,0.455753027,36081011600,Richmond Hill
0.757094211,0.468,0.768361692,36081011700,Steinway
1.049056604,0.627,0.389612077,36081011800,Richmond Hill
1.049479167,0.393,0.208795313,36081011900,Steinway
0.86039886,0.592,-0.223398067,36081012000,Richmond Hill
0.779976717,0.226,-0.083373067,36081012100,Steinway
0.623559539,0.545,0.557773137,36081012200,Richmond Hill
1.008196721,0.83,0.93874546,36081012301,Steinway
0.72972973,0.351,0.310529816,36081012400,Richmond Hill
0.848809524,0.447,0.094846977,36081012500,Steinway
0.601366743,0.164,0.285189189,36081012601,Richmond Hill
0.914518318,0.039,0.244180837,36081012602,Richmond Hill
0.751898734,0.686,0.026008511,36081012800,Richmond Hill
0.967302452,0.708,0.797138849,36081013000,Richmond Hill
0.823759791,0.099,0.455775585,36081013200,Richmond Hill
0.793650794,0.08,0.407313785,36081013400,Kew Gardens
0.699760766,0.069,0.530434783,36081013500,Steinway
0.730478589,0.314,0.735816385,36081013600,Kew Gardens
1.326196474,0.988,0.204313909,36081013700,Steinway
0.633819951,0.312,0.322466547,36081013800,Kew Gardens
0.822829964,0.108,0.925642034,36081014000,Kew Gardens
0.826923077,1.319,1.043670417,36081014100,Astoria
0.768261965,0.278,0.662621286,36081014201,Richmond Hill
0.943765281,0.447,0.89814414,36081014202,Richmond Hill
0.879021879,0.711,0.670392911,36081014300,Astoria
0.593296089,-0.04,0.134498394,36081014400,Richmond Hill
1.078104994,0.986,-0.016359748,36081014500,Astoria
0.801197605,0.793,0.504676855,36081014700,Astoria
0.870098039,1.733,0.715902583,36081014800,Richmond Hill
0.760770975,0.979,0.797096944,36081014900,Astoria
0.762315271,1.454,1.013762194,36081015000,Richmond Hill
0.85106383,0.848,0.670337032,36081015100,Astoria
1.350724638,2.822,0.319059198,36081015200,Richmond Hill
1.041558442,1.374,0.390473474,36081015300,Astoria
0.798948752,0.698,0.478781609,36081015400,Richmond Hill
0.902912621,1.325,0.267224242,36081015500,Astoria
0.836477987,0.549,0.485969388,36081015600,Richmond Hill
0.792525773,1.275,0.523656904,36081015700,Astoria
0.993188011,0.242,0.616514616,36081015801,South Ozone Park
0.998637602,1.076,0.804075927,36081015802,South Ozone Park
0.81656051,1.161,0.091752101,36081015900,Astoria
0.904761905,1.028,0.211168255,36081016100,Astoria
0.520547945,0.141,0.033195612,36081016300,Astoria
0.892169448,0.074,0.377899757,36081016400,South Ozone Park
0.582920792,0.232,0.617480753,36081016600,South Ozone Park
0.850208044,-0.028,0.749065717,36081016800,South Ozone Park
0.922789539,0.356,0.37158661,36081016900,Hunters Point-Sunnyside-West Maspeth
0.809182209,0.681,0.170904066,36081017000,South Ozone Park
0.420595533,0.698,0.66617876,36081017200,South Ozone Park
0.852209945,0.603,0.252397106,36081017400,South Ozone Park
1.078666667,0.716,0.486949829,36081017600,South Ozone Park
2.311212815,-0.072,-0.029022463,36081017800,South Ozone Park
0.980225989,1.005,0.587719298,36081017900,Hunters Point-Sunnyside-West Maspeth
0.963181149,0.179,-0.025257642,36081018000,South Ozone Park
0.811748999,0.305,0.018988129,36081018101,Hunters Point-Sunnyside-West Maspeth
0.94259012,0.798,0.82223826,36081018102,Hunters Point-Sunnyside-West Maspeth
0.812738854,0.108,0.711750869,36081018200,Baisley Park
0.860759494,0.486,0.305168443,36081018300,Hunters Point-Sunnyside-West Maspeth
1.835526316,0.827,1.2139,36081018401,Baisley Park
1.146505376,0.628,0.196746028,36081018402,Baisley Park
0.751889169,0.773,0.734685297,36081018501,Hunters Point-Sunnyside-West Maspeth
0.996221662,0.759,0.765945344,36081018502,Hunters Point-Sunnyside-West Maspeth
0.741468459,0.009,0.253804433,36081018600,Baisley Park
0.745271122,0.541,0.806385855,36081018700,Hunters Point-Sunnyside-West Maspeth
0.897327707,0.848,0.704544102,36081018800,Baisley Park
1.110335196,0.46,0.713541806,36081018900,Hunters Point-Sunnyside-West Maspeth
1.025531915,-0.309,1.042103862,36081019000,Baisley Park
0.698296837,0.376,0.411234213,36081019200,Baisley Park
0.390243902,0.336,0.231687942,36081019400,South Jamaica
0.768076398,0.026,0.575653053,36081019600,South Jamaica
0.734722222,0.308,0.385860527,36081019800,South Jamaica
0.527272727,0.434,3.033621174,36081019900,Hunters Point-Sunnyside-West Maspeth
0.352811466,1.261,0.073099175,36081020200,South Jamaica
0.938211382,0.205,0.412883024,36081020400,Jamaica
0.740694789,0.308,0.366511452,36081020500,Hunters Point-Sunnyside-West Maspeth
0.535980149,-0.352,0.469397401,36081020600,Jamaica
0.866131191,-0.136,0.539663048,36081020800,Jamaica
0.703328509,4.481,0.531296437,36081021200,Jamaica
0.861182519,0.652,0.251085208,36081021400,Briarwood-Jamaica Hills
0.966122961,0.584,0.420626303,36081021600,Kew Gardens
0.797157623,0.349,0.392097392,36081022001,Briarwood-Jamaica Hills
0.945725916,0.039,0.50474592,36081022002,Briarwood-Jamaica Hills
1.382978723,0.67,1.000903707,36081023000,Briarwood-Jamaica Hills
0.832070707,0.255,0.58483172,36081023200,Briarwood-Jamaica Hills
1.024495677,0.242,0.135085393,36081023500,Hunters Point-Sunnyside-West Maspeth
1.049518569,0.147,0.155927725,36081023600,Briarwood-Jamaica Hills
0.761506276,1.995,0.36305924,36081023800,Jamaica
0.885154062,1.432,0.181082353,36081024000,Jamaica
1.016229713,0.122,0.494135539,36081024300,Elmhurst-Maspeth
1.095988539,0.247,0.448569828,36081024500,Woodside
0.84464752,-0.295,0.741085714,36081024700,Woodside
0.87,0.159,0.215402053,36081024900,Woodside
0.788804071,0.531,0.331304285,36081025100,Woodside
0.933598938,0.38,0.666507123,36081025301,Hunters Point-Sunnyside-West Maspeth
0.869853918,-0.119,0.397516752,36081025302,Hunters Point-Sunnyside-West Maspeth
1.111638955,0.189,0.478981107,36081025400,South Jamaica
0.824019025,0.624,1.136567179,36081025500,Woodside
0.705144291,-0.019,0.81352398,36081025700,Woodside
1.161981258,1.32,0.83865778,36081025800,South Jamaica
0.848020434,0.19,0.202449877,36081025900,Woodside
1.761487965,0.003,1.310593939,36081026000,South Jamaica
0.840277778,0.218,0.202676452,36081026100,Woodside
0.977433004,0.908,0.354914625,36081026200,South Jamaica
0.851804124,0.14,0.493715558,36081026300,Woodside
1.956989247,1.138,0.425945877,36081026400,South Jamaica
0.881074169,0.487,0.515065425,36081026500,Elmhurst-Maspeth
0.532432432,0.228,1.302146485,36081026600,South Jamaica
0.794630872,-0.27,0.23439105,36081026700,Elmhurst
0.965116279,-0.09,0.390147561,36081026901,Elmhurst
0.589147287,0.126,0.337753576,36081026902,Elmhurst
0.738589212,0.389,-0.086857296,36081027000,South Jamaica
0.774496644,0.144,0.723266162,36081027100,Elmhurst
0.60724234,0.477,0.361357767,36081027200,Baisley Park
0.666666667,-0.122,0.103317837,36081027300,Jackson Heights
0.569174757,1.386,0.521385631,36081027400,Baisley Park
0.691823899,-0.281,0.008792868,36081027500,Jackson Heights
0.676746611,0.246,0.864120701,36081027600,Baisley Park
0.689881735,0.066,0.132086391,36081027700,Jackson Heights
0.403361345,1.183,0.861666945,36081027800,Baisley Park
0.811688312,-0.035,0.07736768,36081027900,Jackson Heights
0.573349633,0.386,0.945640597,36081028000,St. Albans
0.653246753,0.52,0.091259335,36081028100,Jackson Heights
0.849875931,1.121,0.478434549,36081028200,St. Albans
0.779724656,0.765,0.718398065,36081028300,Jackson Heights
0.753926702,0.115,0.5557394,36081028400,Baisley Park
0.882673943,0.381,0.322558017,36081028500,Jackson Heights
0.674603175,0.226,0.692564844,36081028700,Jackson Heights
0.766503667,0.435,0.388121135,36081028800,Baisley Park
0.721291866,-0.033,0.32682021,36081028900,Jackson Heights
0.728791774,0.321,0.414786207,36081029100,Jackson Heights
1.003921569,-0.111,1.030885025,36081029300,Woodside
0.723489933,0.215,0.472108457,36081029400,Springfield Gardens North
0.934097421,0.332,0.632434071,36081029500,Woodside
0.901373283,0.332,0.428574651,36081029700,Woodside
0.420198377,0.096,0.437940489,36081030600,Springfield Gardens South-Brookville
0.858895706,-0.073,-0.200520553,36081030902,Jackson Heights
0.807242991,0.228,0.088864816,36081030903,Jackson Heights
0.623543124,0.225,0.477569658,36081030904,Jackson Heights
0.89503386,0.324,0.158013423,36081031700,Steinway
0.908396947,0.213,0.541081453,36081032000,Springfield Gardens South-Brookville
0.668653159,0.186,0.585061696,36081032700,Jackson Heights
0.91809291,-0.108,0.039345462,36081032800,Laurelton
0.468875502,-0.026,0.094506544,36081032900,Jackson Heights
0.857961054,0.081,0.45386064,36081033000,Springfield Gardens North
0.429054054,0.413,0.660248346,36081033401,St. Albans
0.877408056,0.389,0.214849286,36081033402,Springfield Gardens North
0.531521739,0.396,1.145675889,36081033700,Jackson Heights
0.407017544,0.37,0.54747204,36081033900,Jackson Heights
0.671590909,0.688,0.192270627,36081034700,Jackson Heights
0.825439783,0.472,0.191202376,36081035100,Jackson Heights
0.619402985,0.517,0.532135561,36081035200,St. Albans
1.035573123,-0.16,0.535258583,36081035300,East Elmhurst
0.540880503,0.766,0.286003728,36081035700,East Elmhurst
0.42886812,0.22,0.519988391,36081035800,Laurelton
0.836601307,0.398,0.283447804,36081036100,East Elmhurst
0.696642686,0.374,-0.027835616,36081036300,East Elmhurst
0.636585366,0.028,0.457187055,36081036500,East Elmhurst
1.430583501,0.138,0.460886619,36081036600,St. Albans
0.871275328,-0.005,0.165505059,36081036700,East Elmhurst
0.572591588,0.605,0.364927521,36081036800,St. Albans
1.115532734,0.968,0.800692375,36081037100,East Elmhurst
1.020860495,1.075,0.772189349,36081037300,East Elmhurst
0.920984456,-0.298,0.13820379,36081037500,North Corona
0.807197943,0.096,0.422654516,36081037600,St. Albans
0.991814461,-0.032,0.850976863,36081037700,North Corona
1.057428215,-0.171,0.564184215,36081037900,North Corona
0.920050761,-0.021,0.362218865,36081038100,North Corona
0.577546296,-0.3,0.142320346,36081038400,St. Albans
0.732515337,0.106,0.122102009,36081039400,St. Albans
0.744911805,1.101,0.142342315,36081039800,St. Albans
0.866317169,0.242,0.360177146,36081039900,Corona
0.555691554,0.526,0.548745408,36081040000,St. Albans
1.045685279,0.304,0.190096215,36081040100,North Corona
0.717665615,0.86,1.092407498,36081040200,St. Albans
0.853179191,-0.069,0.38699519,36081040300,North Corona
0.810055866,0.208,0.612523625,36081040400,St. Albans
0.712177122,-0.676,0.061539838,36081040500,North Corona
0.840821566,0.502,0.180278677,36081040700,North Corona
0.909814324,-0.245,0.29168,36081040900,North Corona
0.657407407,0.124,0.259178744,36081041100,Corona
1.004914005,-0.254,0.194162437,36081041300,Corona
0.798648649,0.234,0.226314234,36081041400,South Jamaica
0.73518285,-0.242,0.068082238,36081041500,Corona
1.156156156,0.078,0.093840541,36081042400,St. Albans
0.884711779,-0.098,-0.083082857,36081042700,Corona
1.100271003,0.301,0.334586466,36081043200,St. Albans
1.314666667,1.246,1.030162928,36081043400,South Jamaica
0.708385482,-0.143,0.710612353,36081043701,Corona
0.773299748,0.431,0.42994558,36081043702,Corona
0.628008753,-0.452,0.163079493,36081043900,Corona
0.887287025,0.977,0.441002548,36081044000,South Jamaica
-0.032786885,0.247,-0.150116882,36081044301,Corona
0.793190416,0.618,0.403445472,36081044302,Corona
1.576446281,0.336,-0.021449378,36081044400,Jamaica
0.704245974,0.321,0.286023318,36081044601,Jamaica
0.605858855,0.943,0.273119074,36081044602,Jamaica
0.795366795,0.928,0.427034393,36081044800,Briarwood-Jamaica Hills
0.821200511,0.321,0.664838232,36081045000,Briarwood-Jamaica Hills
0.887159533,0.226,0.154656242,36081045200,Briarwood-Jamaica Hills
1.071794872,0.162,0.312647421,36081045400,Briarwood-Jamaica Hills
0.950268817,0.044,0.306086238,36081045500,Corona
0.524752475,-0.181,0.445014433,36081045600,Briarwood-Jamaica Hills
0.512082854,0.663,0.231059732,36081045700,Elmhurst
0.630769231,0.363,0.407124682,36081045800,Jamaica Estates-Holliswood
0.835928144,-0.132,0.325077184,36081045900,Elmhurst
0.706293706,1.002,0.05318466,36081046000,Jamaica
1.029262087,0.017,0.188322148,36081046100,Elmhurst
0.807291667,0.736,0.169689611,36081046200,Jamaica
0.85335019,0.012,0.203314826,36081046300,Elmhurst
0.569060773,-0.116,0.270089899,36081046400,Jamaica Estates-Holliswood
0.633016627,0.947,0.08059542,36081046500,Elmhurst
0.714442013,0.196,-0.026039412,36081046600,Jamaica Estates-Holliswood
0.721220527,-0.104,-0.033337371,36081046700,Elmhurst
0.933895921,0.843,0.316425879,36081046800,Jamaica
0.632653061,0.111,0.174101189,36081046900,Elmhurst
0.888412017,-0.005,0.268371634,36081047000,Jamaica
0.779026217,-0.125,0.515576868,36081047100,Elmhurst
0.590464548,-0.039,0.241309197,36081047200,Jamaica Estates-Holliswood
0.819428571,0.219,0.275775336,36081047300,Elmhurst
0.889447236,0.058,0.448609714,36081047500,Elmhurst
2.252788104,-0.04,-0.075388336,36081047600,Jamaica Estates-Holliswood
0.696315121,0.205,0.748524867,36081047800,Jamaica Estates-Holliswood
0.687137891,0.126,0.458393113,36081047900,Elmhurst-Maspeth
0.821039903,0.019,0.220892545,36081048000,Jamaica
0.695970696,0.256,0.025856982,36081048100,Elmhurst
0.759427828,0.049,0.643974194,36081048200,Hollis
0.919047619,0.16,0.586726905,36081048300,Elmhurst-Maspeth
0.603960396,0.577,0.42213012,36081048400,Hollis
1.053179191,0.651,0.559109839,36081048500,Elmhurst-Maspeth
1.058007566,0.065,0.429771026,36081048900,Elmhurst-Maspeth
0.756834532,0.142,0.636456526,36081049200,Jamaica Estates-Holliswood
0.981481481,0.547,0.285468174,36081049301,Maspeth
0.815189873,0.64,0.256371922,36081049302,Maspeth
0.879310345,0.56,0.361896734,36081049500,Maspeth
0.754452926,-0.125,0.252351464,36081049600,Queens Village
0.645855759,0.799,0.284393484,36081049700,Maspeth
0.648899189,0.052,0.136505278,36081049900,Elmhurst
0.796561605,0.757,0.115823899,36081050000,Hollis
0.551282051,0.302,0.641928934,36081050201,Hollis
0.189655172,0.759,-0.130651652,36081050202,Hollis
0.688888889,0.719,0.289378838,36081050400,Hollis
0.492708333,0.098,0.400702408,36081050500,Middle Village
0.560606061,0.223,0.580161281,36081050600,Hollis
0.752832132,0.058,0.31001405,36081050700,Middle Village
0.641196013,-0.103,0.550136312,36081050800,Hollis
0.243735763,1.248,0.308873852,36081051000,Hollis
0.697782964,0.672,0.825989531,36081051100,Maspeth
0.534562212,0.324,0.427617292,36081051200,Queens Village
0.776456599,0.494,0.572222222,36081051300,Maspeth
1.20722135,1.059,0.527923017,36081051500,Maspeth
0.56888361,-0.049,0.007258383,36081051600,Queens Village
1.229385307,0.547,0.698486887,36081051700,Maspeth
0.787939698,0.636,0.46499115,36081051800,St. Albans
0.565645514,0.466,0.458635914,36081052000,St. Albans
0.545899633,1.553,0.539644878,36081052100,Maspeth
0.503521127,0.386,0.384141028,36081052200,St. Albans
0.395348837,1.116,0.630100036,36081052400,St. Albans
0.937420179,0.657,0.560907551,36081052500,Maspeth
0.945979899,0.866,0.810330535,36081052600,St. Albans
1.168405365,-0.46,0.298328228,36081052800,St. Albans
0.611995104,0.468,0.619712935,36081053000,St. Albans
0.867521368,1.289,0.633322721,36081053100,Maspeth
0.78372093,0.22,0.42608737,36081053200,Queens Village
0.160550459,0.877,0.106927589,36081053401,Cambria Heights
1.182222222,1.286,0.50325741,36081053500,Maspeth
0.492890995,-0.158,0.772618035,36081053601,Queens Village
0.420779221,0.215,0.188936782,36081053800,Queens Village
0.939691445,0.72,0.521009811,36081053900,Ridgewood
0.802564103,0.207,0.117272711,36081054000,Queens Village
0.525296017,-0.189,0.453980187,36081054200,Queens Village
0.913916786,1.003,0.830462514,36081054500,Ridgewood
0.915730337,1.795,1.119112553,36081054700,Ridgewood
0.651741294,0.511,0.05338413,36081054800,Queens Village
0.964985994,0.873,0.446438642,36081054900,Ridgewood
0.935389134,0.504,0.899091049,36081055100,Ridgewood
0.738125802,0.396,0.256725906,36081055200,Queens Village
1.135514019,1.193,0.267326117,36081055300,Ridgewood
1.319277108,-0.319,0.144584278,36081055400,Queens Village
0.819694868,-0.197,0.500014545,36081055500,Ridgewood
0.936061381,0.455,0.222895397,36081055600,Queens Village
0.774456522,0.623,0.296784273,36081055700,Ridgewood
0.773950484,-0.223,0.122455098,36081055800,Queens Village
0.919491525,2.238,0.805537125,36081055900,Ridgewood
0.955523673,-0.141,0.450644487,36081056000,Queens Village
0.660692951,-0.45,0.279215013,36081056200,Queens Village
0.959839357,0.263,-0.175792829,36081056400,Queens Village
0.920469361,0.601,1.052330961,36081056500,Glendale
0.713720317,-0.152,0.164796167,36081056600,Queens Village
0.862467866,0.655,0.359527714,36081056700,Glendale
0.607407407,0.441,0.428334884,36081056800,Queens Village
0.677777778,1.437,0.393338568,36081057700,Glendale
0.79972752,2.467,0.31789154,36081057900,Glendale
0.824133504,0.456,0.532480402,36081058000,Queens Village
0.917142857,0.53,0.557240173,36081058100,Ridgewood
0.869565217,-0.091,0.541271841,36081058200,Queens Village
0.866216216,0.456,0.717926605,36081058300,Ridgewood
0.849802372,0.704,0.984737369,36081058500,Ridgewood
0.868005739,0.887,0.2975,36081058700,Ridgewood
0.909612626,0.71,0.297394942,36081058900,Ridgewood
0.739622642,0.824,0.208224745,36081059000,Cambria Heights
0.643631436,1.479,0.420398689,36081059100,Ridgewood
0.295336788,-0.307,0.847251037,36081059200,Cambria Heights
0.836065574,0.712,0.476316364,36081059300,Ridgewood
0.002483444,0.133,0.245655766,36081059400,Cambria Heights
0.790697674,1.088,0.887526882,36081059500,Ridgewood
0.340482574,0.323,0.470452916,36081059600,Cambria Heights
0.960159363,0.302,0.681904345,36081059800,Cambria Heights
0.885714286,0.371,0.503541125,36081059900,Maspeth
1.097428958,0.29,0.345588235,36081060000,Cambria Heights
0.676575505,0.504,0.210241331,36081060100,Maspeth
0.87804878,0.704,0.721757498,36081060300,Middle Village
0.617619494,0.477,0.507570638,36081060600,Cambria Heights
0.811594203,-0.128,0.28577027,36081060800,Cambria Heights
0.52574103,1.098,0.017869528,36081061000,Cambria Heights
0.655172414,0.21,0.573960472,36081061200,Cambria Heights
0.721019108,0.482,0.512927749,36081061301,Ridgewood
0.969872538,0.092,0.563212786,36081061400,Cambria Heights
1.485623003,-0.068,0.521964718,36081061601,Laurelton
0.4,0.158,0.493348697,36081061602,Rosedale
0.632707775,0.46,0.263250883,36081061800,Laurelton
0.649859944,0.736,0.914204767,36081061900,Middle Village
0.814300961,0.819,0.416798292,36081062000,Laurelton
0.743801653,0.516,0.340502641,36081062100,Middle Village
0.552736983,0.443,0.38161366,36081062200,Cambria Heights
0.734455959,0.103,0.478896453,36081062300,Glendale
0.725827815,0.506,0.621711818,36081062500,Glendale
0.320276498,0.185,0.385787365,36081062600,Laurelton
0.924242424,-0.191,0.423549296,36081062700,Glendale
0.812244898,2.016,0.576623923,36081062900,Glendale
1.041306436,0.264,0.893175845,36081063000,Laurelton
0.640677966,0.414,0.459164659,36081063200,Laurelton
0.826147427,0.795,0.826264721,36081063301,Glendale
0.963008631,0.226,0.809556218,36081063302,Glendale
0.657309942,0.3,0.337483585,36081063500,Glendale
0.73038674,0.361,0.836920869,36081063700,Glendale
0.739027284,0.485,0.696132682,36081063800,Rosedale
0.708751793,0.392,0.686222319,36081063900,Glendale
3.029761905,0.952,0.770424081,36081064101,Woodhaven
0.744588745,0.635,0.683894118,36081064500,Forest Hills
0.845549738,0.053,0.269837838,36081064600,Laurelton
0.652962515,0.417,0.355475602,36081065000,Laurelton
0.554579674,0.243,0.585105553,36081065400,Rosedale
0.702891326,0.526,0.295145056,36081065600,Rosedale
0.725513906,0.241,0.375180633,36081065702,Middle Village
0.633084577,0.553,0.400123857,36081065703,Middle Village
0.950248756,1.093,0.374707791,36081065900,Middle Village
0.676715177,0.122,0.418883319,36081066000,Rosedale
0.493697479,0.534,0.191021426,36081066100,Middle Village
1.055487053,0.701,0.503080816,36081066300,Middle Village
0.635814889,0.281,0.446666238,36081066400,Rosedale
0.730473047,0.87,0.701458509,36081066501,Middle Village
0.646370023,0.708,0.520368281,36081066701,Middle Village
0.528748591,0.441,0.635394192,36081066900,Middle Village
0.746733668,0.673,0.442464092,36081067100,Middle Village
0.672768879,0.192,0.30646338,36081067700,Middle Village
0.904984424,0.156,0.68849063,36081067900,Middle Village
0.743326489,-0.117,0.30283274,36081068000,Springfield Gardens South-Brookville
0.232219366,-0.108,0.328061538,36081068200,Laurelton
0.940656566,0.447,0.697602184,36081068300,Elmhurst
0.669451074,0.165,0.487862357,36081068700,Rego Park
0.719170984,0.847,0.345833108,36081069000,Springfield Gardens South-Brookville
0.708381171,0.248,0.136240104,36081069300,Rego Park
0.723251029,0.541,0.522061557,36081069400,Springfield Gardens South-Brookville
0.7509113,-0.041,0.257334194,36081069500,Rego Park
0.769512195,0.634,1.700953986,36081069701,Rego Park
0.647607935,0.237,0.506415385,36081069702,Rego Park
0.858490566,-0.092,0.110701107,36081070300,Rego Park
