change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name,,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop
0.555555556,0.356,0.880835183,36047055800,Madison,,,36047049000,30745,36047053500,N/A,,,,,
0.857530529,0.221,0.261209174,36047056000,Madison,,,36047049100,24925,36047053700,N/A,,,,,
1.405594406,1.403,1.068719776,36047056100,Greenpoint,,,36047049200,52776,36047053800,91.43,,,,,
3.021937843,0.212,0.430068368,36047056200,Madison,,,36047049301,11624,36047053900,-29.79,,,,,
1.679425837,1.578,0.371398016,36047056300,Greenpoint,,,36047049302,31422,36047054200,N/A,,,,,
1.288922156,0.523,0.791450457,36047056400,Madison,,,36047049400,45022,36047054300,-16.67,,,,,
1.63876652,1.229,1.732441308,36047056500,Greenpoint,,,36047049500,59288,36047054400,N/A,,,,,
0.713930348,0.290,0.49870801,36047056600,Madison,,,36047049600,32472,36047054500,67.56,,,,,
0.929378531,0.304,0.113952497,36047056800,Madison,,,36047049700,67873,36047054600,211.11,,,,,
1.438829787,0.962,1.285714286,36047056900,Greenpoint,,,36047049800,40776,36047054700,92.59,,,,,
0.927512356,0.234,0.334332168,36047057000,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047049900,62089,36047054800,0,,,,,
1.721212121,2.097,0.949301481,36047057100,Greenpoint,,,36047050001,50660,36047054900,14.47,,,,,
0.147058824,1.239,0.260947368,36047057200,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047050002,49232,36047055000,-70.91,,,,,
1.887142857,2.115,1.075596184,36047057300,Greenpoint,,,36047050100,61327,36047055100,294.89,,,,,
0.460746461,-0.011,0.422047534,36047057400,Madison,,,36047050202,65343,36047055200,-76.92,,,,,
2.13,2.050,1.593741992,36047057500,Greenpoint,,,36047050300,64921,36047055300,N/A,,,,,
0.776662484,0.113,0.274261763,36047057600,Madison,,,36047050401,58115,36047055400,600,,,,,
0.64797914,-0.082,0.1844477,36047057800,Madison,,,36047050402,78145,36047055500,N/A,,,,,
1.531623932,2.532,1.560014066,36047057900,Greenpoint,,,36047050500,36906,36047055600,-82.14,,,,,
0.817158931,0.354,-0.008689824,36047058000,Madison,,,36047050600,32978,36047055700,N/A,,,,,
1.014792899,0.152,0.479486896,36047058200,Homecrest,,,36047050700,14017,36047055800,-89.72,,,,,
0.719367589,0.876,0.519690347,36047058400,Homecrest,,,36047050801,31621,36047056000,-38.37,,,,,
0.560052219,0.212,0.250812801,36047058600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047050803,35445,36047056100,416.28,,,,,
0.616666667,0.386,0.971436349,36047058800,Homecrest,,,36047050804,42395,36047056200,N/A,,,,,
1.573676681,1.533,0.637277135,36047058900,Greenpoint,,,36047050900,13126,36047056300,-92.04,,,,,
0.68814433,0.857,0.349802074,36047059000,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051001,24258,36047056400,-19.15,,,,,
1.618439716,1.813,1.60048068,36047059100,Greenpoint,,,36047051002,29388,36047056500,-88.54,,,,,
0.555858311,0.084,0.841065838,36047059200,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051100,45559,36047056600,382.61,,,,,
1.386018237,2.763,1.556781271,36047059300,Greenpoint,,,36047051200,32255,36047056800,N/A,,,,,
0.779239766,0.734,0.391337143,36047059401,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051300,61350,36047056900,N/A,,,,,
0.573529412,0.334,0.634099653,36047059402,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051400,37780,36047057000,5.13,,,,,
0.467166979,0.470,0.409846743,36047059600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051500,78889,36047057100,N/A,,,,,
0.662921348,0.222,0.470695664,36047059800,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051601,26937,36047057200,3.55,,,,,
0.753642384,0.553,0.459750413,36047060000,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051602,29380,36047057300,451.11,,,,,
0.840228245,0.476,0.570073531,36047060600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051700,95165,36047057400,32.35,,,,,
0.8,0.882,0.226335556,36047060800,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047051800,49453,36047057500,N/A,,,,,
0.626143791,0.434,1.830965943,36047061002,Brighton Beach,,,36047051900,143203,36047057600,N/A,,,,,
0.93993994,-0.243,0.801166373,36047061003,Brighton Beach,,,36047052000,51291,36047057800,-50,,,,,
0.487987988,0.410,0.491784038,36047061004,Brighton Beach,,,36047052300,50912,36047057900,20.59,,,,,
0.74611399,-0.166,0.495144444,36047061200,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047052500,19974,36047058000,56.25,,,,,
0.556298774,0.090,0.445879482,36047061600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047052600,40146,36047058200,-55,,,,,
0.737193764,0.053,0.560199542,36047062000,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047052700,32008,36047058400,186.36,,,,,
1.165172855,0.770,0.461147973,36047062200,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047052800,60439,36047058600,-66.43,,,,,
0.467164179,0.462,-0.046486584,36047062600,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047052900,15730,36047058800,111.43,,,,,
0.834850455,0.797,0.212385975,36047062800,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047053000,23873,36047058900,N/A,,,,,
1.215719064,0.674,0.68720319,36047063200,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,,,36047053101,14554,36047059000,29.27,,,,,
0.931179775,0.519,0.229999525,36047063600,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047053102,14750,36047059100,57.45,,,,,
0.844621514,0.234,0.340392569,36047063800,Madison,,,36047053200,34831,36047059200,391.43,,,,,
0.443271768,0.443,0.924098617,36047064000,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047053300,15929,36047059300,0,,,,,
0.69210174,0.313,0.290196972,36047064200,Madison,,,36047053400,22849,36047059401,38.46,,,,,
0.708496732,0.688,0.662786172,36047064400,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047053500,11995,36047059402,361.11,,,,,
0.632786885,0.537,0.651171415,36047064600,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047053700,11525,36047059600,121.84,,,,,
0.909323116,0.161,0.016224169,36047064800,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047053800,30266,36047059800,38.89,,,,,
1.726432532,0.582,0.389848326,36047065000,Flatlands,,,36047053900,13213,36047060000,-2.78,,,,,
0.132972973,1.154,0.340428326,36047065200,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054200,28377,36047060600,91.3,,,,,
1.34375,0.369,0.265432024,36047065400,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054300,N/A,36047060800,-22.65,,,,,
-0.04193038,0.708,0.505427462,36047065600,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054400,28928,36047061002,N/A,,,,,
0.438118812,0.757,0.447637453,36047065800,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054500,12734,36047061003,N/A,,,,,
0.962666667,0.460,0.403662985,36047066000,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054600,26790,36047061004,-73.7,,,,,
0.703947368,0.483,0.760930074,36047066200,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054700,37777,36047061200,N/A,,,,,
0.835087719,0.360,0.511897833,36047067000,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047054800,39228,36047061600,N/A,,,,,
0.511945392,-0.046,0.270417559,36047067200,Flatlands,,,36047054900,68189,36047062000,N/A,,,,,
0.916864608,0.433,0.221515569,36047067400,Flatlands,,,36047055000,32252,36047062200,219.39,,,,,
1.078886311,0.501,0.425216274,36047067600,Flatlands,,,36047055100,80321,36047062600,9.95,,,,,
0.822711472,0.718,0.518744159,36047067800,Flatlands,,,36047055200,40592,36047062800,N/A,,,,,
0.913580247,0.406,-0.060916482,36047068000,Flatlands,,,36047055300,68741,36047063200,N/A,,,,,
0.963068182,0.625,0.581632653,36047068200,Flatlands,,,36047055400,33153,36047063600,N/A,,,,,
0.892703863,0.329,0.299927391,36047068600,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047055500,110016,36047063800,N/A,,,,,
0.539869281,0.409,0.637991105,36047068800,Flatlands,,,36047055600,29237,36047064000,N/A,,,,,
1.222070845,1.037,0.40898862,36047069000,Flatlands,,,36047055700,91269,36047064200,N/A,,,,,
0.792265193,0.386,0.915448833,36047069200,Flatlands,,,36047055800,37009,36047064400,-52.38,,,,,
0.642222222,0.319,0.300071311,36047069601,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047056000,37825,36047064600,-40.58,,,,,
0.51,0.374,0.509842618,36047069602,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047056100,74980,36047064800,64.82,,,,,
0.546286877,0.383,0.381667569,36047069800,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047056200,44448,36047065000,0,,,,,
0.764004768,0.624,0.258214489,36047070000,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047056301,60503,36047065200,70.59,,,,,
0.422222222,-0.002,0.292872777,36047070201,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047056302,48385,36047065400,N/A,,,,,
1.833333333,0.306,0.387968342,36047070600,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,36047056400,41984,36047065600,N/A,,,,,
0.720510096,1.246,0.525005714,36047072000,Flatlands,,,36047056500,69916,36047065800,N/A,,,,,
0.702842377,0.240,0.277039505,36047072200,Flatlands,,,36047056600,33566,36047066000,46.15,,,,,
0.687131051,0.317,0.774155053,36047072400,Flatlands,,,36047056800,38066,36047066200,N/A,,,,,
0.384782609,0.305,0.31639586,36047072600,Flatlands,,,36047056900,73076,36047066600,N/A,,,,,
0.42183908,0.245,0.474462979,36047072800,Flatlands,,,36047057000,38318,36047067000,191.79,,,,,
1.329496403,0.192,0.371841155,36047073000,Flatlands,,,36047057100,70143,36047067200,117.12,,,,,
0.484355444,0.100,0.248109838,36047073200,Flatlands,,,36047057200,14780,36047067400,21.17,,,,,
0.951515152,1.163,0.538746132,36047073400,Flatlands,,,36047057300,65320,36047067600,51.03,,,,,
0.528610354,0.946,0.698553672,36047073600,Flatlands,,,36047057400,38682,36047067800,32.88,,,,,
0.6375,0.539,0.268954366,36047073800,Flatlands,,,36047057500,68941,36047068000,92.87,,,,,
0.592032967,0.417,0.412099711,36047074000,Flatlands,,,36047057600,42599,36047068200,238.8,,,,,
0.60106383,0.478,0.549339089,36047074200,Flatlands,,,36047057800,34051,36047068600,1903.33,,,,,
0.75648415,0.813,0.40721793,36047074400,Flatlands,,,36047057901,49902,36047068800,181.45,,,,,
1.34375,0.151,0.489821641,36047074600,Flatlands,,,36047057902,N/A,36047069000,144.94,,,,,
0.911111111,0.298,0.3054725,36047074800,Midwood,,,36047058000,24542,36047069200,83.47,,,,,
0.667529107,-0.148,0.095419639,36047075000,Midwood,,,36047058200,34905,36047069601,1508.08,,,,,
0.768867925,0.335,0.924001924,36047075200,Midwood,,,36047058400,35740,36047069602,684.65,,,,,
1.894392523,-0.062,0.252692039,36047075400,Midwood,,,36047058600,33170,36047069800,-62.31,,,,,
0.518055556,0.249,0.67753203,36047075600,Midwood,,,36047058800,43702,36047070000,N/A,,,,,
0.591508053,0.122,0.769133127,36047075800,Midwood,,,36047058901,52105,36047070201,N/A,,,,,
0.597457627,0.206,0.340422481,36047076000,Midwood,,,36047058902,N/A,36047070202,N/A,,,,,
0.846953938,0.227,0.873241113,36047076200,Midwood,,,36047059000,30927,36047070203,N/A,,,,,
0.777456647,0.498,1.12016043,36047076400,Flatbush,,,36047059100,61552,36047070600,N/A,,,,,
0.870619946,0.577,0.582855654,36047076600,Flatbush,,,36047059200,31515,36047072000,83.59,,,,,
0.761904762,0.445,0.560501552,36047076800,Midwood,,,36047059300,44441,36047072200,5.88,,,,,
1.089153046,1.091,0.287797269,36047077000,Flatbush,,,36047059402,44077,36047072400,0.21,,,,,
0.916542474,0.421,0.174192045,36047077200,Flatbush,,,36047059403,31787,36047072600,-6.81,,,,,
0.751696065,-0.003,0.624739139,36047077400,Flatbush,,,36047059404,38980,36047072800,23.15,,,,,
0.633289987,0.343,0.365824428,36047077600,Flatlands,,,36047059600,40016,36047073000,32.06,,,,,
0.611494253,0.427,0.488277084,36047078000,East Flatbush-Farragut,,,36047059800,35903,36047073200,22.44,,,,,
0.788069074,0.330,0.95992594,36047078200,East Flatbush-Farragut,,,36047060000,47710,36047073400,13.5,,,,,
0.89893617,0.801,0.446239614,36047078400,East Flatbush-Farragut,,,36047060600,46911,36047073600,5.1,,,,,
0.676470588,0.113,0.373236364,36047078600,Flatbush,,,36047060800,46583,36047073800,31.86,,,,,
0.753968254,1.165,0.513173986,36047078800,Flatbush,,,36047061002,53335,36047074000,19.87,,,,,
0.844544096,0.344,0.268892398,36047079000,Erasmus,,,36047061003,22510,36047074200,-25.99,,,,,
0.598265896,0.265,0.208511844,36047079200,Erasmus,,,36047061004,25951,36047074400,-19.68,,,,,
0.738700565,1.309,0.330123077,36047079400,Erasmus,,,36047061200,76616,36047074600,-33.26,,,,,
0.82748538,3.293,1.325623879,36047079601,Prospect Lefferts Gardens-Wingate,,,36047061600,62814,36047074800,-11.09,,,,,
0.75,2.156,0.52595009,36047079602,Prospect Lefferts Gardens-Wingate,,,36047062000,50687,36047075000,-18.64,,,,,
0.855474453,1.994,1.542848,36047079801,Prospect Lefferts Gardens-Wingate,,,36047062200,38713,36047075200,N/A,,,,,
0.880291971,1.015,1.026368,36047079802,Prospect Lefferts Gardens-Wingate,,,36047062600,31922,36047075400,N/A,,,,,
0.971514243,0.864,0.649096819,36047080000,Prospect Lefferts Gardens-Wingate,,,36047062800,39538,36047075600,-51.47,,,,,
0.735632184,0.720,0.340163594,36047080200,Prospect Lefferts Gardens-Wingate,,,36047063200,39242,36047075800,N/A,,,,,
0.731534091,0.403,0.071537207,36047080400,Prospect Lefferts Gardens-Wingate,,,36047063600,44124,36047076000,90.2,,,,,
1.097859327,1.544,0.142035072,36047080600,Prospect Lefferts Gardens-Wingate,,,36047063800,41008,36047076200,31.35,,,,,
0.970219436,1.053,0.101324984,36047081000,Prospect Lefferts Gardens-Wingate,,,36047064000,50522,36047076400,-15.62,,,,,
0.744340879,0.095,0.408108108,36047081400,East Flatbush-Farragut,,,36047064200,30124,36047076600,2.05,,,,,
0.934848485,0.147,-0.092515684,36047081600,East Flatbush-Farragut,,,36047064400,37865,36047076800,-17.24,,,,,
0.709401709,0.619,0.462495211,36047081800,Erasmus,,,36047064600,38634,36047077000,5.4,,,,,
0.708039492,0.352,0.441893027,36047082000,Prospect Lefferts Gardens-Wingate,,,36047064800,36384,36047077200,-16.37,,,,,
0.839694656,2.320,0.713061409,36047082200,Prospect Lefferts Gardens-Wingate,,,36047065000,32812,36047077400,40.57,,,,,
0.911764706,0.374,0.329787234,36047082400,Erasmus,,,36047065200,50801,36047077600,4.04,,,,,
0.747734139,0.504,0.525471821,36047082600,Erasmus,,,36047065400,44378,36047078000,-0.04,,,,,
0.622406639,1.565,1.250770925,36047082800,Erasmus,,,36047065600,55709,36047078200,22.14,,,,,
0.922360248,1.461,0.855469526,36047083000,East Flatbush-Farragut,,,36047065800,40530,36047078400,0.29,,,,,
0.840053763,0.331,0.216163583,36047083200,East Flatbush-Farragut,,,36047066000,50103,36047078600,0,,,,,
0.566312997,1.186,0.035564235,36047083400,East Flatbush-Farragut,,,36047066200,51890,36047078800,-19.62,,,,,
0.92022792,0.115,0.642070269,36047083600,East Flatbush-Farragut,,,36047066600,N/A,36047079000,-11.94,,,,,
0.742155525,0.190,0.186975801,36047083800,East Flatbush-Farragut,,,36047067000,38493,36047079200,-10.59,,,,,
0.61369863,-0.159,0.462886854,36047084000,East Flatbush-Farragut,,,36047067200,32359,36047079400,7.86,,,,,
0.52184466,0.271,0.290165837,36047084600,Rugby-Remsen Village,,,36047067400,40863,36047079601,-29.5,,,,,
0.832579186,0.308,0.272395294,36047084800,Rugby-Remsen Village,,,36047067600,35561,36047079602,-22.15,,,,,
0.920560748,0.007,0.243865578,36047085000,East Flatbush-Farragut,,,36047067800,30051,36047079801,-32.77,,,,,
0.826807229,0.109,-0.059574468,36047085400,East Flatbush-Farragut,,,36047068000,31760,36047079802,-25.23,,,,,
0.806354009,0.669,0.698952669,36047085600,East Flatbush-Farragut,,,36047068200,40311,36047080000,-23,,,,,
0.910606061,0.247,0.263255579,36047085800,East Flatbush-Farragut,,,36047068600,41634,36047080200,-4.76,,,,,
0.631799163,0.202,0.529369012,36047086000,East Flatbush-Farragut,,,36047068800,40624,36047080400,-16.42,,,,,
0.614084507,1.108,0.810503676,36047086200,Rugby-Remsen Village,,,36047069000,39145,36047080600,-16.8,,,,,
0.400479616,0.682,0.561662165,36047086400,Rugby-Remsen Village,,,36047069200,42491,36047080800,N/A,,,,,
0.690677966,0.793,0.326969163,36047086600,Rugby-Remsen Village,,,36047069601,43906,36047081000,-17.54,,,,,
0.753803596,0.510,0.730814703,36047086800,Rugby-Remsen Village,,,36047069602,46376,36047081400,-12.43,,,,,
0.816058394,0.575,0.592261905,36047087000,East Flatbush-Farragut,,,36047069800,40835,36047081600,-17.01,,,,,
0.857142857,0.157,-0.070529781,36047087200,East Flatbush-Farragut,,,36047070000,46407,36047081800,-12.32,,,,,
0.610248447,0.443,-0.205333333,36047087401,Prospect Lefferts Gardens-Wingate,,,36047070201,82213,36047082000,-16.32,,,,,
0.248677249,-0.025,0.848603626,36047087600,Prospect Lefferts Gardens-Wingate,,,36047070202,88380,36047082200,-4.65,,,,,
0.850699844,-0.139,0.207126378,36047087800,Prospect Lefferts Gardens-Wingate,,,36047070203,N/A,36047082400,-3.23,,,,,
0.895008606,0.654,0.192710491,36047088000,Prospect Lefferts Gardens-Wingate,,,36047070601,50527,36047082600,-15.92,,,,,
0.782234957,0.855,0.625484262,36047088200,Rugby-Remsen Village,,,36047070602,N/A,36047082800,6.2,,,,,
0.684913218,0.630,0.626972634,36047088400,Rugby-Remsen Village,,,36047072000,28072,36047083000,-6.64,,,,,
0.71988389,0.355,0.523506473,36047088600,Rugby-Remsen Village,,,36047072200,26465,36047083200,1.37,,,,,
0.750724638,1.045,0.671090107,36047088800,Rugby-Remsen Village,,,36047072400,37879,36047083400,-27.42,,,,,
0.830482115,0.524,0.417816449,36047089000,Rugby-Remsen Village,,,36047072600,29698,36047083600,-7.3,,,,,
0.655976676,-0.351,0.319066623,36047089200,Brownsville,,,36047072800,38210,36047083800,1.89,,,,,
0.812239221,1.249,0.48470555,36047089400,Brownsville,,,36047073000,39023,36047084000,-4.71,,,,,
0.710682493,0.342,0.454531057,36047089600,Brownsville,,,36047073200,32308,36047084600,-16.23,,,,,
0.819559229,1.545,0.031226526,36047089800,Brownsville,,,36047073400,37293,36047084800,-17.13,,,,,
1.2109375,3.153,0.352655328,36047090000,Brownsville,,,36047073600,30492,36047085000,14.06,,,,,
0.484507042,-0.061,1.387383956,36047090200,Brownsville,,,36047073800,22742,36047085200,N/A,,,,,
0.7421875,1.779,0.830310263,36047090600,Brownsville,,,36047074000,27139,36047085400,-10.15,,,,,
0.540145985,0.462,0.324564654,36047090800,Brownsville,,,36047074200,28072,36047085600,-15.5,,,,,
1.020512821,1.249,0.360678925,36047091000,Brownsville,,,36047074400,36128,36047085800,3.56,,,,,
1.113360324,5.369,1.14347413,36047091200,Brownsville,,,36047074600,32096,36047086000,-2.34,,,,,
0.477635783,-0.047,0.626801662,36047091600,Brownsville,,,36047074800,49627,36047086200,-14.2,,,,,
1.3,0.750,0.248567563,36047091800,Brownsville,,,36047075000,36205,36047086400,5.15,,,,,
2.277108434,0.487,0.245411093,36047092000,Brownsville,,,36047075200,63546,36047086600,-6.15,,,,,
0.917975567,0.145,0.338418006,36047092200,Brownsville,,,36047075400,49754,36047086800,-15.24,,,,,
0.515555556,1.909,0.291157253,36047092400,Brownsville,,,36047075600,49879,36047087000,11.26,,,,,
0.731125828,0.373,0.328016482,36047092800,Rugby-Remsen Village,,,36047075800,43219,36047087200,-18.48,,,,,
