Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
Census Tract,36005037503,NY,36005037503,36005037503,32.84,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005037600,NY,36005037600,36005037600,56.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005037700,NY,36005037700,36005037700,33.02,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005037800,NY,36005037800,36005037800,63.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005037900,NY,36005037900,36005037900,47.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038000,NY,36005038000,36005038000,84.1,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038100,NY,36005038100,36005038100,25.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038200,NY,36005038200,36005038200,79.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038300,NY,36005038300,36005038300,39.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038500,NY,36005038500,36005038500,29.21,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038600,NY,36005038600,36005038600,88.15,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038700,NY,36005038700,36005038700,25.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038800,NY,36005038800,36005038800,83.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005038900,NY,36005038900,36005038900,9.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039000,NY,36005039000,36005039000,81.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039100,NY,36005039100,36005039100,14.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039200,NY,36005039200,36005039200,68.02,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039300,NY,36005039300,36005039300,36.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039400,NY,36005039400,36005039400,67.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039600,NY,36005039600,36005039600,86.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039700,NY,36005039700,36005039700,8.58,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039800,NY,36005039800,36005039800,86.98,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039901,NY,36005039901,36005039901,25.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005039902,NY,36005039902,36005039902,33.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040100,NY,36005040100,36005040100,24.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040301,NY,36005040301,36005040301,21.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040302,NY,36005040302,36005040302,13.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040400,NY,36005040400,36005040400,88.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040500,NY,36005040500,36005040500,29.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040600,NY,36005040600,36005040600,83.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040701,NY,36005040701,36005040701,16.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040702,NY,36005040702,36005040702,18.07,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040800,NY,36005040800,36005040800,61.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005040900,NY,36005040900,36005040900,57.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041000,NY,36005041000,36005041000,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041100,NY,36005041100,36005041100,21.81,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041300,NY,36005041300,36005041300,14.9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041400,NY,36005041400,36005041400,60.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041500,NY,36005041500,36005041500,18.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041800,NY,36005041800,36005041800,44.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005041900,NY,36005041900,36005041900,19.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042000,NY,36005042000,36005042000,50.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042100,NY,36005042100,36005042100,23.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042200,NY,36005042200,36005042200,67.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042300,NY,36005042300,36005042300,21.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042400,NY,36005042400,36005042400,77.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042500,NY,36005042500,36005042500,9.69,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042600,NY,36005042600,36005042600,82.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042800,NY,36005042800,36005042800,79.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042901,NY,36005042901,36005042901,18.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005042902,NY,36005042902,36005042902,25.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005043000,NY,36005043000,36005043000,68.15,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005043100,NY,36005043100,36005043100,30.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005043200,NY,36005043200,36005043200,62.05,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005043500,NY,36005043500,36005043500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005043600,NY,36005043600,36005043600,69.51,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005043800,NY,36005043800,36005043800,77.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005044000,NY,36005044000,36005044000,41.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005044200,NY,36005044200,36005044200,77.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005044600,NY,36005044600,36005044600,82.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005044800,NY,36005044800,36005044800,82.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005044901,NY,36005044901,36005044901,1.51,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005044902,NY,36005044902,36005044902,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005045101,NY,36005045101,36005045101,0.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005045102,NY,36005045102,36005045102,5.77,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005045400,NY,36005045400,36005045400,67.25,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005045800,NY,36005045800,36005045800,59.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005046000,NY,36005046000,36005046000,81.5,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005046201,NY,36005046201,36005046201,58.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005046202,NY,36005046202,36005046202,69.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005048400,NY,36005048400,36005048400,83.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005050400,NY,36005050400,36005050400,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36005051600,NY,36005051600,36005051600,2.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000100,NY,36047000100,36047000100,13.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000200,NY,36047000200,36047000200,3.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000301,NY,36047000301,36047000301,6.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000302,NY,36047000302,36047000302,4.75,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000500,NY,36047000500,36047000500,2.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000700,NY,36047000700,36047000700,6.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047000900,NY,36047000900,36047000900,7.96,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047001100,NY,36047001100,36047001100,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047001300,NY,36047001300,36047001300,23.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047001800,NY,36047001800,36047001800,30.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002000,NY,36047002000,36047002000,8.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002100,NY,36047002100,36047002100,13.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002200,NY,36047002200,36047002200,6.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002300,NY,36047002300,36047002300,59.64,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002500,NY,36047002500,36047002500,68.98,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002700,NY,36047002700,36047002700,46.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002901,NY,36047002901,36047002901,71.26,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047002902,NY,36047002902,36047002902,77.15,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003000,NY,36047003000,36047003000,1.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003100,NY,36047003100,36047003100,59.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003200,NY,36047003200,36047003200,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003300,NY,36047003300,36047003300,47.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003400,NY,36047003400,36047003400,0.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003500,NY,36047003500,36047003500,58.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003600,NY,36047003600,36047003600,2.26,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003700,NY,36047003700,36047003700,31.77,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003800,NY,36047003800,36047003800,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047003900,NY,36047003900,36047003900,25.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004000,NY,36047004000,36047004000,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004100,NY,36047004100,36047004100,14.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004200,NY,36047004200,36047004200,1.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004300,NY,36047004300,36047004300,23.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004500,NY,36047004500,36047004500,1.82,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004600,NY,36047004600,36047004600,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004700,NY,36047004700,36047004700,19.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047004900,NY,36047004900,36047004900,9.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005000,NY,36047005000,36047005000,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005100,NY,36047005100,36047005100,7.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005201,NY,36047005201,36047005201,1.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005202,NY,36047005202,36047005202,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005400,NY,36047005400,36047005400,1.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005500,NY,36047005500,36047005500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005601,NY,36047005601,36047005601,1.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005602,NY,36047005602,36047005602,0.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005700,NY,36047005700,36047005700,8.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005800,NY,36047005800,36047005800,0.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047005900,NY,36047005900,36047005900,19.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006000,NY,36047006000,36047006000,0.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006200,NY,36047006200,36047006200,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006300,NY,36047006300,36047006300,0.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006400,NY,36047006400,36047006400,0.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006500,NY,36047006500,36047006500,4.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006600,NY,36047006600,36047006600,0.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006700,NY,36047006700,36047006700,0.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006800,NY,36047006800,36047006800,4.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047006900,NY,36047006900,36047006900,3.65,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007000,NY,36047007000,36047007000,2.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007100,NY,36047007100,36047007100,49.4,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007200,NY,36047007200,36047007200,5.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007400,NY,36047007400,36047007400,2.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007500,NY,36047007500,36047007500,2.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007600,NY,36047007600,36047007600,3.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007700,NY,36047007700,36047007700,8.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047007800,NY,36047007800,36047007800,5.64,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047008000,NY,36047008000,36047008000,2.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047008200,NY,36047008200,36047008200,4.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047008400,NY,36047008400,36047008400,2.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047008500,NY,36047008500,36047008500,60.25,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047008600,NY,36047008600,36047008600,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047008800,NY,36047008800,36047008800,2.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047009000,NY,36047009000,36047009000,2.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047009200,NY,36047009200,36047009200,5.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047009400,NY,36047009400,36047009400,1.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047009600,NY,36047009600,36047009600,1.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047009800,NY,36047009800,36047009800,3.97,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047010000,NY,36047010000,36047010000,2.9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047010100,NY,36047010100,36047010100,5.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047010200,NY,36047010200,36047010200,2.9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047010400,NY,36047010400,36047010400,0.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047010600,NY,36047010600,36047010600,2.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047010800,NY,36047010800,36047010800,0.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047011000,NY,36047011000,36047011000,5.44,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047011200,NY,36047011200,36047011200,4.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047011400,NY,36047011400,36047011400,5.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047011600,NY,36047011600,36047011600,1.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047011700,NY,36047011700,36047011700,8.84,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047011800,NY,36047011800,36047011800,0.42,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012000,NY,36047012000,36047012000,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012100,NY,36047012100,36047012100,7.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012200,NY,36047012200,36047012200,4.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012300,NY,36047012300,36047012300,14.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012400,NY,36047012400,36047012400,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012500,NY,36047012500,36047012500,13.58,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012700,NY,36047012700,36047012700,31.89,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012801,NY,36047012801,36047012801,1.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047012802,NY,36047012802,36047012802,1.54,2000,2000,Census,"New York (City, 2020)"
