Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,"Employment in Management, Business, Science, and Arts Occupations",Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,cocc_manbussciart,TimeFrame,GeoVintage,Source,Location
Census Tract,36081052400,NY,36081052400,36081052400,377,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081052500,NY,36081052500,36081052500,322,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081052600,NY,36081052600,36081052600,283,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081052800,NY,36081052800,36081052800,189,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053000,NY,36081053000,36081053000,421,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053100,NY,36081053100,36081053100,637,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053200,NY,36081053200,36081053200,269,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053401,NY,36081053401,36081053401,256,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053501,NY,36081053501,36081053501,68,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053502,NY,36081053502,36081053502,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053601,NY,36081053601,36081053601,353,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053800,NY,36081053800,36081053800,287,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053901,NY,36081053901,36081053901,1264,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081053902,NY,36081053902,36081053902,62,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081054000,NY,36081054000,36081054000,547,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081054200,NY,36081054200,36081054200,804,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081054500,NY,36081054500,36081054500,536,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081054700,NY,36081054700,36081054700,979,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081054800,NY,36081054800,36081054800,367,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081054900,NY,36081054900,36081054900,853,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055100,NY,36081055100,36081055100,991,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055200,NY,36081055200,36081055200,454,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055300,NY,36081055300,36081055300,650,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055400,NY,36081055400,36081055400,415,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055500,NY,36081055500,36081055500,254,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055600,NY,36081055600,36081055600,483,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055700,NY,36081055700,36081055700,700,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055800,NY,36081055800,36081055800,526,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081055900,NY,36081055900,36081055900,216,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056000,NY,36081056000,36081056000,237,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056100,NY,36081056100,36081056100,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056200,NY,36081056200,36081056200,160,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056400,NY,36081056400,36081056400,290,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056500,NY,36081056500,36081056500,538,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056600,NY,36081056600,36081056600,265,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056700,NY,36081056700,36081056700,711,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081056800,NY,36081056800,36081056800,911,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081057700,NY,36081057700,36081057700,507,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081057900,NY,36081057900,36081057900,261,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058000,NY,36081058000,36081058000,546,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058100,NY,36081058100,36081058100,527,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058200,NY,36081058200,36081058200,954,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058300,NY,36081058300,36081058300,642,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058500,NY,36081058500,36081058500,800,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058700,NY,36081058700,36081058700,636,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081058900,NY,36081058900,36081058900,942,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059000,NY,36081059000,36081059000,280,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059100,NY,36081059100,36081059100,1004,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059200,NY,36081059200,36081059200,334,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059300,NY,36081059300,36081059300,900,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059400,NY,36081059400,36081059400,478,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059501,NY,36081059501,36081059501,446,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059502,NY,36081059502,36081059502,278,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059600,NY,36081059600,36081059600,283,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059800,NY,36081059800,36081059800,370,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081059900,NY,36081059900,36081059900,301,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081060000,NY,36081060000,36081060000,152,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081060100,NY,36081060100,36081060100,329,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081060300,NY,36081060300,36081060300,467,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081060600,NY,36081060600,36081060600,290,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081060701,NY,36081060701,36081060701,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081060800,NY,36081060800,36081060800,318,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061000,NY,36081061000,36081061000,305,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061200,NY,36081061200,36081061200,346,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061301,NY,36081061301,36081061301,880,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061302,NY,36081061302,36081061302,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061400,NY,36081061400,36081061400,331,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061601,NY,36081061601,36081061601,382,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061602,NY,36081061602,36081061602,265,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061800,NY,36081061800,36081061800,367,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081061900,NY,36081061900,36081061900,675,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062000,NY,36081062000,36081062000,220,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062100,NY,36081062100,36081062100,535,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062200,NY,36081062200,36081062200,415,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062300,NY,36081062300,36081062300,333,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062400,NY,36081062400,36081062400,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062500,NY,36081062500,36081062500,439,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062600,NY,36081062600,36081062600,519,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062700,NY,36081062700,36081062700,347,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081062900,NY,36081062900,36081062900,266,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063000,NY,36081063000,36081063000,328,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063200,NY,36081063200,36081063200,439,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063301,NY,36081063301,36081063301,207,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063302,NY,36081063302,36081063302,337,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063500,NY,36081063500,36081063500,431,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063700,NY,36081063700,36081063700,551,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063800,NY,36081063800,36081063800,589,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081063900,NY,36081063900,36081063900,590,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081064101,NY,36081064101,36081064101,362,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081064102,NY,36081064102,36081064102,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081064500,NY,36081064500,36081064500,438,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081064600,NY,36081064600,36081064600,585,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065000,NY,36081065000,36081065000,550,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065401,NY,36081065401,36081065401,660,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065402,NY,36081065402,36081065402,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065501,NY,36081065501,36081065501,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065600,NY,36081065600,36081065600,1076,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065702,NY,36081065702,36081065702,296,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065703,NY,36081065703,36081065703,632,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081065900,NY,36081065900,36081065900,406,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066000,NY,36081066000,36081066000,480,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066100,NY,36081066100,36081066100,305,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066301,NY,36081066301,36081066301,731,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066302,NY,36081066302,36081066302,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066401,NY,36081066401,36081066401,341,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066402,NY,36081066402,36081066402,571,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066403,NY,36081066403,36081066403,1210,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066404,NY,36081066404,36081066404,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066501,NY,36081066501,36081066501,986,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066701,NY,36081066701,36081066701,323,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081066900,NY,36081066900,36081066900,367,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081067100,NY,36081067100,36081067100,700,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081067700,NY,36081067700,36081067700,382,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081067900,NY,36081067900,36081067900,706,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081068000,NY,36081068000,36081068000,876,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081068200,NY,36081068200,36081068200,258,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081068300,NY,36081068300,36081068300,644,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081068700,NY,36081068700,36081068700,941,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081069000,NY,36081069000,36081069000,667,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081069300,NY,36081069300,36081069300,965,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081069400,NY,36081069400,36081069400,680,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081069500,NY,36081069500,36081069500,475,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081069701,NY,36081069701,36081069701,1394,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081069702,NY,36081069702,36081069702,1054,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081070300,NY,36081070300,36081070300,569,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081070700,NY,36081070700,36081070700,776,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081070900,NY,36081070900,36081070900,978,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071100,NY,36081071100,36081071100,2218,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071303,NY,36081071303,36081071303,1992,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071304,NY,36081071304,36081071304,2001,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071305,NY,36081071305,36081071305,2057,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071306,NY,36081071306,36081071306,2162,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071600,NY,36081071600,36081071600,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071701,NY,36081071701,36081071701,1547,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071702,NY,36081071702,36081071702,1385,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081071900,NY,36081071900,36081071900,413,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081072100,NY,36081072100,36081072100,1246,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081072300,NY,36081072300,36081072300,782,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081072900,NY,36081072900,36081072900,518,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081073100,NY,36081073100,36081073100,503,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081073700,NY,36081073700,36081073700,799,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081073900,NY,36081073900,36081073900,1911,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081074100,NY,36081074100,36081074100,1191,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081074300,NY,36081074300,36081074300,1158,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081074500,NY,36081074500,36081074500,563,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081074700,NY,36081074700,36081074700,949,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081074900,NY,36081074900,36081074900,507,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081075701,NY,36081075701,36081075701,1757,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081075702,NY,36081075702,36081075702,2009,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081076901,NY,36081076901,36081076901,1602,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081076902,NY,36081076902,36081076902,421,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077300,NY,36081077300,36081077300,913,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077500,NY,36081077500,36081077500,615,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077902,NY,36081077902,36081077902,1459,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077903,NY,36081077903,36081077903,685,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077904,NY,36081077904,36081077904,1400,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077905,NY,36081077905,36081077905,726,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077906,NY,36081077906,36081077906,801,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077907,NY,36081077907,36081077907,529,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081077908,NY,36081077908,36081077908,409,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081078800,NY,36081078800,36081078800,310,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081079000,NY,36081079000,36081079000,298,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081079200,NY,36081079200,36081079200,599,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081079300,NY,36081079300,36081079300,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081079701,NY,36081079701,36081079701,1017,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081079702,NY,36081079702,36081079702,488,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081079900,NY,36081079900,36081079900,248,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081080301,NY,36081080301,36081080301,351,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081080302,NY,36081080302,36081080302,698,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081080900,NY,36081080900,36081080900,1830,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081081400,NY,36081081400,36081081400,493,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081081800,NY,36081081800,36081081800,579,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081083700,NY,36081083700,36081083700,674,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081083800,NY,36081083800,36081083800,652,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081084000,NY,36081084000,36081084000,1001,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081084500,NY,36081084500,36081084500,662,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081084601,NY,36081084601,36081084601,498,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081084602,NY,36081084602,36081084602,88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081084901,NY,36081084901,36081084901,76,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081084902,NY,36081084902,36081084902,382,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081085300,NY,36081085300,36081085300,930,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081085500,NY,36081085500,36081085500,658,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081085700,NY,36081085700,36081085700,768,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081085900,NY,36081085900,36081085900,1066,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081086100,NY,36081086100,36081086100,331,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081086300,NY,36081086300,36081086300,947,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081086400,NY,36081086400,36081086400,349,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081086500,NY,36081086500,36081086500,781,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081086900,NY,36081086900,36081086900,173,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081087100,NY,36081087100,36081087100,723,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081088400,NY,36081088400,36081088400,1964,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081088902,NY,36081088902,36081088902,776,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081088903,NY,36081088903,36081088903,951,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081089201,NY,36081089201,36081089201,1754,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081089202,NY,36081089202,36081089202,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081090700,NY,36081090700,36081090700,138,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081091602,NY,36081091602,36081091602,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081091603,NY,36081091603,36081091603,926,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081091604,NY,36081091604,36081091604,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081091800,NY,36081091800,36081091800,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081091900,NY,36081091900,36081091900,377,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081092200,NY,36081092200,36081092200,679,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081092500,NY,36081092500,36081092500,274,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081092800,NY,36081092800,36081092800,1094,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081092900,NY,36081092900,36081092900,867,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081093401,NY,36081093401,36081093401,964,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081093402,NY,36081093402,36081093402,879,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081093800,NY,36081093800,36081093800,655,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081093900,NY,36081093900,36081093900,1110,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081094201,NY,36081094201,36081094201,618,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081094202,NY,36081094202,36081094202,939,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081094203,NY,36081094203,36081094203,940,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081094500,NY,36081094500,36081094500,724,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081094700,NY,36081094700,36081094700,249,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081095400,NY,36081095400,36081095400,1008,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081096400,NY,36081096400,36081096400,1233,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081097202,NY,36081097202,36081097202,169,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081097204,NY,36081097204,36081097204,404,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081097205,NY,36081097205,36081097205,140,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081097206,NY,36081097206,36081097206,171,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081097207,NY,36081097207,36081097207,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081097300,NY,36081097300,36081097300,504,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081098100,NY,36081098100,36081098100,412,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081098700,NY,36081098700,36081098700,514,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099100,NY,36081099100,36081099100,1646,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099200,NY,36081099200,36081099200,399,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099701,NY,36081099701,36081099701,704,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099703,NY,36081099703,36081099703,1106,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099704,NY,36081099704,36081099704,1674,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099705,NY,36081099705,36081099705,905,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099801,NY,36081099801,36081099801,1447,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099802,NY,36081099802,36081099802,816,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081099900,NY,36081099900,36081099900,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081100801,NY,36081100801,36081100801,666,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081100803,NY,36081100803,36081100803,446,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081100804,NY,36081100804,36081100804,1039,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081101002,NY,36081101002,36081101002,1089,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081101003,NY,36081101003,36081101003,415,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081101004,NY,36081101004,36081101004,1013,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081101700,NY,36081101700,36081101700,1160,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081102900,NY,36081102900,36081102900,780,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081103201,NY,36081103201,36081103201,267,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081103202,NY,36081103202,36081103202,1208,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081103300,NY,36081103300,36081103300,789,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081103900,NY,36081103900,36081103900,1076,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081104700,NY,36081104700,36081104700,1284,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081105900,NY,36081105900,36081105900,745,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081107201,NY,36081107201,36081107201,497,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081107202,NY,36081107202,36081107202,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081108500,NY,36081108500,36081108500,525,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081109300,NY,36081109300,36081109300,762,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081109700,NY,36081109700,36081109700,457,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081109900,NY,36081109900,36081109900,895,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081111300,NY,36081111300,36081111300,549,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081112300,NY,36081112300,36081112300,611,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081112900,NY,36081112900,36081112900,434,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081113300,NY,36081113300,36081113300,338,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081113900,NY,36081113900,36081113900,771,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081114100,NY,36081114100,36081114100,696,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081114700,NY,36081114700,36081114700,270,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081115100,NY,36081115100,36081115100,179,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081115500,NY,36081115500,36081115500,481,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081115700,NY,36081115700,36081115700,411,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081115900,NY,36081115900,36081115900,627,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081116100,NY,36081116100,36081116100,509,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081116301,NY,36081116301,36081116301,701,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081116302,NY,36081116302,36081116302,321,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081116700,NY,36081116700,36081116700,231,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081117100,NY,36081117100,36081117100,327,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081117500,NY,36081117500,36081117500,883,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081118100,NY,36081118100,36081118100,344,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081118500,NY,36081118500,36081118500,263,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081118700,NY,36081118700,36081118700,226,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081118900,NY,36081118900,36081118900,424,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081119100,NY,36081119100,36081119100,264,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081119300,NY,36081119300,36081119300,349,2017-2021,2020,Census,"New York (City, 2020)"
