Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,ppopbk,TimeFrame,GeoVintage,Source,Location
Census Tract,36081052000,NY,36081052000,36081052000,80.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081052100,NY,36081052100,36081052100,2.14,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081052200,NY,36081052200,36081052200,82.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081052400,NY,36081052400,36081052400,80.21,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081052500,NY,36081052500,36081052500,1.78,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081052600,NY,36081052600,36081052600,80.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081052800,NY,36081052800,36081052800,81.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053000,NY,36081053000,36081053000,84.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053100,NY,36081053100,36081053100,2.14,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053200,NY,36081053200,36081053200,81.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053401,NY,36081053401,36081053401,81.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053501,NY,36081053501,36081053501,3.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053502,NY,36081053502,36081053502,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053601,NY,36081053601,36081053601,75.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053800,NY,36081053800,36081053800,77.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053901,NY,36081053901,36081053901,3.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081053902,NY,36081053902,36081053902,3.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081054000,NY,36081054000,36081054000,61.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081054200,NY,36081054200,36081054200,23.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081054500,NY,36081054500,36081054500,3.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081054700,NY,36081054700,36081054700,5.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081054800,NY,36081054800,36081054800,18.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081054900,NY,36081054900,36081054900,4.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055100,NY,36081055100,36081055100,4.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055200,NY,36081055200,36081055200,24.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055300,NY,36081055300,36081055300,7.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055400,NY,36081055400,36081055400,17.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055500,NY,36081055500,36081055500,8.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055600,NY,36081055600,36081055600,12.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055700,NY,36081055700,36081055700,4.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055800,NY,36081055800,36081055800,18.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081055900,NY,36081055900,36081055900,8.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056000,NY,36081056000,36081056000,12.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056100,NY,36081056100,36081056100,0,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056200,NY,36081056200,36081056200,16.58,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056400,NY,36081056400,36081056400,16.48,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056500,NY,36081056500,36081056500,5.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056600,NY,36081056600,36081056600,21.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056700,NY,36081056700,36081056700,2.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081056800,NY,36081056800,36081056800,60.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081057700,NY,36081057700,36081057700,3.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081057900,NY,36081057900,36081057900,2.58,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058000,NY,36081058000,36081058000,73.78,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058100,NY,36081058100,36081058100,3.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058200,NY,36081058200,36081058200,71.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058300,NY,36081058300,36081058300,4.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058500,NY,36081058500,36081058500,2.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058700,NY,36081058700,36081058700,2.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081058900,NY,36081058900,36081058900,3.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059000,NY,36081059000,36081059000,84.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059100,NY,36081059100,36081059100,3.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059200,NY,36081059200,36081059200,86.68,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059300,NY,36081059300,36081059300,2.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059400,NY,36081059400,36081059400,85.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059501,NY,36081059501,36081059501,1.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059502,NY,36081059502,36081059502,3.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059600,NY,36081059600,36081059600,86.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059800,NY,36081059800,36081059800,85.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081059900,NY,36081059900,36081059900,3.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081060000,NY,36081060000,36081060000,86.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081060100,NY,36081060100,36081060100,1.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081060300,NY,36081060300,36081060300,1.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081060600,NY,36081060600,36081060600,87.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081060701,NY,36081060701,36081060701,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081060800,NY,36081060800,36081060800,88.07,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061000,NY,36081061000,36081061000,90.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061200,NY,36081061200,36081061200,88.47,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061301,NY,36081061301,36081061301,2.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061302,NY,36081061302,36081061302,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061400,NY,36081061400,36081061400,87.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061601,NY,36081061601,36081061601,90.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061602,NY,36081061602,36081061602,79.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061800,NY,36081061800,36081061800,85.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081061900,NY,36081061900,36081061900,2.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062000,NY,36081062000,36081062000,86.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062100,NY,36081062100,36081062100,3.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062200,NY,36081062200,36081062200,87.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062300,NY,36081062300,36081062300,3.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062400,NY,36081062400,36081062400,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062500,NY,36081062500,36081062500,1.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062600,NY,36081062600,36081062600,84.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062700,NY,36081062700,36081062700,2.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081062900,NY,36081062900,36081062900,3.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063000,NY,36081063000,36081063000,87.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063200,NY,36081063200,36081063200,87.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063301,NY,36081063301,36081063301,1.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063302,NY,36081063302,36081063302,2.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063500,NY,36081063500,36081063500,1.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063700,NY,36081063700,36081063700,5.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063800,NY,36081063800,36081063800,74.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081063900,NY,36081063900,36081063900,4.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081064101,NY,36081064101,36081064101,1.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081064102,NY,36081064102,36081064102,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081064500,NY,36081064500,36081064500,2.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081064600,NY,36081064600,36081064600,86.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065000,NY,36081065000,36081065000,86.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065401,NY,36081065401,36081065401,76.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065402,NY,36081065402,36081065402,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065501,NY,36081065501,36081065501,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065600,NY,36081065600,36081065600,79.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065702,NY,36081065702,36081065702,0.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065703,NY,36081065703,36081065703,0.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081065900,NY,36081065900,36081065900,0.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066000,NY,36081066000,36081066000,78.07,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066100,NY,36081066100,36081066100,0.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066301,NY,36081066301,36081066301,0.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066302,NY,36081066302,36081066302,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066401,NY,36081066401,36081066401,73.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066402,NY,36081066402,36081066402,78.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066403,NY,36081066403,36081066403,81.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066404,NY,36081066404,36081066404,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066501,NY,36081066501,36081066501,1.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066701,NY,36081066701,36081066701,0.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081066900,NY,36081066900,36081066900,0.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081067100,NY,36081067100,36081067100,0.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081067700,NY,36081067700,36081067700,0,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081067900,NY,36081067900,36081067900,5.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081068000,NY,36081068000,36081068000,83.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081068200,NY,36081068200,36081068200,84.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081068300,NY,36081068300,36081068300,3.8,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081068700,NY,36081068700,36081068700,2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081069000,NY,36081069000,36081069000,86.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081069300,NY,36081069300,36081069300,3.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081069400,NY,36081069400,36081069400,84.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081069500,NY,36081069500,36081069500,1.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081069701,NY,36081069701,36081069701,4.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081069702,NY,36081069702,36081069702,1.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081070300,NY,36081070300,36081070300,1.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081070700,NY,36081070700,36081070700,0.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081070900,NY,36081070900,36081070900,2.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071100,NY,36081071100,36081071100,3.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071303,NY,36081071303,36081071303,2.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071304,NY,36081071304,36081071304,2.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071305,NY,36081071305,36081071305,5.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071306,NY,36081071306,36081071306,4.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071600,NY,36081071600,36081071600,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071701,NY,36081071701,36081071701,3.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071702,NY,36081071702,36081071702,5.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081071900,NY,36081071900,36081071900,3.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081072100,NY,36081072100,36081072100,2.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081072300,NY,36081072300,36081072300,1.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081072900,NY,36081072900,36081072900,2.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081073100,NY,36081073100,36081073100,2.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081073700,NY,36081073700,36081073700,2.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081073900,NY,36081073900,36081073900,2.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081074100,NY,36081074100,36081074100,2.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081074300,NY,36081074300,36081074300,2.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081074500,NY,36081074500,36081074500,8.53,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081074700,NY,36081074700,36081074700,4.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081074900,NY,36081074900,36081074900,0.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081075701,NY,36081075701,36081075701,3.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081075702,NY,36081075702,36081075702,3.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081076901,NY,36081076901,36081076901,3.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081076902,NY,36081076902,36081076902,5.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077300,NY,36081077300,36081077300,4.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077500,NY,36081077500,36081077500,5.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077902,NY,36081077902,36081077902,2.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077903,NY,36081077903,36081077903,4.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077904,NY,36081077904,36081077904,4.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077905,NY,36081077905,36081077905,12.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077906,NY,36081077906,36081077906,2.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077907,NY,36081077907,36081077907,7.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081077908,NY,36081077908,36081077908,19.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081078800,NY,36081078800,36081078800,55.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081079000,NY,36081079000,36081079000,51.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081079200,NY,36081079200,36081079200,56.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081079300,NY,36081079300,36081079300,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081079701,NY,36081079701,36081079701,3.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081079702,NY,36081079702,36081079702,1.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081079900,NY,36081079900,36081079900,0.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081080301,NY,36081080301,36081080301,1.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081080302,NY,36081080302,36081080302,2.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081080900,NY,36081080900,36081080900,6.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081081400,NY,36081081400,36081081400,36.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081081800,NY,36081081800,36081081800,30.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081083700,NY,36081083700,36081083700,1.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081083800,NY,36081083800,36081083800,13.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081084000,NY,36081084000,36081084000,16.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081084500,NY,36081084500,36081084500,8.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081084601,NY,36081084601,36081084601,11.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081084602,NY,36081084602,36081084602,37.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081084901,NY,36081084901,36081084901,3.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081084902,NY,36081084902,36081084902,3.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081085300,NY,36081085300,36081085300,1.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081085500,NY,36081085500,36081085500,2.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081085700,NY,36081085700,36081085700,1.8,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081085900,NY,36081085900,36081085900,1.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081086100,NY,36081086100,36081086100,0.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081086300,NY,36081086300,36081086300,2.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081086400,NY,36081086400,36081086400,10.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081086500,NY,36081086500,36081086500,1.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081086900,NY,36081086900,36081086900,4.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081087100,NY,36081087100,36081087100,9.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081088400,NY,36081088400,36081088400,2.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081088902,NY,36081088902,36081088902,6.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081088903,NY,36081088903,36081088903,2.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081089201,NY,36081089201,36081089201,0.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081089202,NY,36081089202,36081089202,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081090700,NY,36081090700,36081090700,5.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081091602,NY,36081091602,36081091602,41.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081091603,NY,36081091603,36081091603,0.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081091604,NY,36081091604,36081091604,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081091800,NY,36081091800,36081091800,0,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081091900,NY,36081091900,36081091900,4.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081092200,NY,36081092200,36081092200,0.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081092500,NY,36081092500,36081092500,2.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081092800,NY,36081092800,36081092800,0.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081092900,NY,36081092900,36081092900,1.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081093401,NY,36081093401,36081093401,1.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081093402,NY,36081093402,36081093402,6.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081093800,NY,36081093800,36081093800,15.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081093900,NY,36081093900,36081093900,1.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081094201,NY,36081094201,36081094201,35.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081094202,NY,36081094202,36081094202,45.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081094203,NY,36081094203,36081094203,21.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081094500,NY,36081094500,36081094500,1.87,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081094700,NY,36081094700,36081094700,2.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081095400,NY,36081095400,36081095400,54.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081096400,NY,36081096400,36081096400,55.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081097202,NY,36081097202,36081097202,75.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081097204,NY,36081097204,36081097204,63.78,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081097205,NY,36081097205,36081097205,57.15,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081097206,NY,36081097206,36081097206,67.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081097207,NY,36081097207,36081097207,50,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081097300,NY,36081097300,36081097300,0.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081098100,NY,36081098100,36081098100,1.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081098700,NY,36081098700,36081098700,0.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099100,NY,36081099100,36081099100,1.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099200,NY,36081099200,36081099200,58.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099701,NY,36081099701,36081099701,0.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099703,NY,36081099703,36081099703,3.07,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099704,NY,36081099704,36081099704,2.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099705,NY,36081099705,36081099705,1.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099801,NY,36081099801,36081099801,56.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099802,NY,36081099802,36081099802,50.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081099900,NY,36081099900,36081099900,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081100801,NY,36081100801,36081100801,37.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081100803,NY,36081100803,36081100803,49.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081100804,NY,36081100804,36081100804,48.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081101002,NY,36081101002,36081101002,18.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081101003,NY,36081101003,36081101003,34.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081101004,NY,36081101004,36081101004,42.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081101700,NY,36081101700,36081101700,0.68,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081102900,NY,36081102900,36081102900,1.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081103201,NY,36081103201,36081103201,54.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081103202,NY,36081103202,36081103202,20.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081103300,NY,36081103300,36081103300,0.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081103900,NY,36081103900,36081103900,1.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081104700,NY,36081104700,36081104700,0.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081105900,NY,36081105900,36081105900,0.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081107201,NY,36081107201,36081107201,1.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081107202,NY,36081107202,36081107202,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081108500,NY,36081108500,36081108500,0.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081109300,NY,36081109300,36081109300,1.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081109700,NY,36081109700,36081109700,1.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081109900,NY,36081109900,36081109900,1.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081111300,NY,36081111300,36081111300,1.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081112300,NY,36081112300,36081112300,1.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081112900,NY,36081112900,36081112900,1.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081113300,NY,36081113300,36081113300,0.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081113900,NY,36081113900,36081113900,1.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081114100,NY,36081114100,36081114100,0.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081114700,NY,36081114700,36081114700,0.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081115100,NY,36081115100,36081115100,0.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081115500,NY,36081115500,36081115500,1.78,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081115700,NY,36081115700,36081115700,0.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081115900,NY,36081115900,36081115900,2.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081116100,NY,36081116100,36081116100,3.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081116301,NY,36081116301,36081116301,3.53,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081116302,NY,36081116302,36081116302,2.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081116700,NY,36081116700,36081116700,1.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081117100,NY,36081117100,36081117100,1.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081117500,NY,36081117500,36081117500,1.89,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081118100,NY,36081118100,36081118100,1.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081118500,NY,36081118500,36081118500,1.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081118700,NY,36081118700,36081118700,2.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081118900,NY,36081118900,36081118900,0.88,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081119100,NY,36081119100,36081119100,1.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081119300,NY,36081119300,36081119300,1.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081119500,NY,36081119500,36081119500,2.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081119900,NY,36081119900,36081119900,0.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081120100,NY,36081120100,36081120100,0.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081120300,NY,36081120300,36081120300,1.05,2020,2020,Census,"New York (City, 2020)"
